requestedCustomerNum,customerRequestedBillingNumber,customerRequestedLineNumber,customerRequestedServiceNumber,requestTimestamp
1143,142,35771,8807,2018-01-14 08:05:54.270
1143,60,13398,11768,2018-11-27 11:58:15.690
1143,229,42405,12620,2018-05-12 13:40:06.170
1143,320,34906,13144,2018-02-12 15:39:32.170
1144,320,42239,10414,2018-12-01 13:17:38.140
1144,389,77852,11132,2018-09-23 16:12:50.750
1144,229,55405,11362,2018-07-25 06:53:46.220
1144,142,44726,11975,2018-12-05 13:22:05.560
1144,60,14597,14338,2018-05-12 14:42:34.820
1145,295,14424,8070,2018-07-19 15:01:07.090
1145,142,52225,10753,2018-07-31 21:36:00.540
1145,229,63405,11177,2018-10-10 21:18:10.170
1145,320,52498,12002,2018-03-07 19:37:55.970
1145,60,18640,14232,2018-11-01 21:07:08.240
1146,229,76784,8103,2018-04-17 15:21:53.290
1146,142,65726,9940,2018-07-04 23:26:45.870
1146,320,63239,11972,2018-10-05 15:50:35.860
1146,60,20773,12051,2018-11-17 21:00:22.490
1147,383,65995,10299,2018-08-02 20:02:34.650
1147,142,77771,11287,2018-11-04 02:44:50.560
1147,229,84405,11380,2018-12-03 22:59:00.240
1147,60,21522,12836,2018-10-30 01:41:39.500
1148,60,27991,7672,2018-02-05 07:33:44.410
1148,229,103567,7962,2018-05-22 16:30:26.960
1148,142,86726,8523,2018-02-26 02:50:55.300
1148,320,84239,11736,2018-01-29 09:33:39.460
1148,364,17608,12053,2018-02-01 15:25:48.070
1149,438,87515,11203,2018-04-18 06:07:31.610
1149,142,104367,11219,2018-11-03 20:31:18.440
1149,229,105405,12117,2018-04-18 05:38:59.900
1149,60,35597,12815,2018-12-13 16:10:01.900
1150,320,105239,11724,2018-08-23 07:07:14.130
1150,142,107726,11860,2018-04-22 09:16:04.100
1150,60,41773,13394,2018-07-20 08:43:21.660
1150,229,126405,13826,2018-12-21 19:44:29.200
1151,229,127405,10645,2018-08-25 20:28:34.200
1151,320,126239,10883,2018-04-26 11:00:13.300
1151,244,7357,11002,2018-12-13 09:50:58.630
1151,142,130726,13417,2018-09-28 02:18:13.960
1151,60,42522,13439,2018-05-19 09:34:54.410
1152,60,55398,8147,2018-09-25 00:41:06.200
1152,320,127239,8502,2018-11-16 17:33:49.660
1152,400,15078,8914,2018-09-11 06:04:54.350
1152,229,128405,12606,2018-02-05 12:22:34.550
1152,143,744,13600,2018-09-27 22:52:49.920
1153,60,62773,11025,2018-04-15 12:55:27.890
1153,230,683,11078,2018-09-24 23:18:34.720
1153,320,128239,11277,2018-05-11 05:03:03.440
1153,143,3483,13658,2018-01-15 10:34:45.060
1154,60,63522,8896,2018-07-04 18:42:00.590
1154,143,6865,9160,2018-05-22 05:58:33.620
1154,321,526,10679,2018-02-02 17:54:52.280
1154,230,2841,12543,2018-06-10 07:49:17.900
1155,143,10307,10330,2018-02-28 04:28:39.320
1155,60,77597,10875,2018-10-13 01:46:12.960
1155,230,6971,12397,2018-02-11 16:40:25.950
1156,230,10537,9560,2018-06-06 08:28:41.450
1156,321,6716,11828,2018-12-16 01:14:21.900
1156,143,14783,12863,2018-09-18 18:26:48.250
1156,60,84522,13802,2018-11-23 07:37:59.820
1157,143,17596,7415,2018-05-17 16:49:30.120
1157,60,102640,7685,2018-02-19 01:55:30.520
1157,230,13824,7748,2018-06-06 02:44:01.910
1157,321,10771,14536,2018-09-01 17:49:24.870
1158,60,105522,8671,2018-10-31 20:04:10.040
1158,120,42307,9500,2018-11-21 11:32:23.550
1158,230,17770,11530,2018-04-01 04:35:33.360
1158,143,21744,12299,2018-11-08 22:27:43.370
1159,396,36737,7583,2018-07-06 15:21:16.990
1159,230,21683,8176,2018-08-18 02:25:49.380
1159,60,125773,11222,2018-08-28 06:07:32.940
1159,321,18256,12602,2018-08-07 06:46:05.410
1159,143,27865,14695,2018-12-21 04:27:43.290
1160,321,21526,7447,2018-03-15 19:22:45.860
1160,230,27971,8406,2018-03-02 11:14:14.290
1160,143,35783,11067,2018-03-14 15:17:28.590
1160,60,126522,12697,2018-07-01 06:02:31.060
1161,60,127522,9646,2018-10-15 19:11:34.130
1161,230,34824,9974,2018-03-29 17:48:58.190
1161,321,27716,13005,2018-02-20 17:58:16.400
1161,143,42744,13461,2018-09-26 04:22:45.870
1161,265,105233,14700,2018-12-22 10:03:55.550
1162,321,42526,7401,2018-08-15 13:08:21.810
1162,230,42683,8648,2018-10-01 03:17:12.770
1162,60,128522,8954,2018-05-05 03:48:20.280
1162,143,52307,13046,2018-02-23 02:19:20.060
1162,301,77123,14160,2018-01-12 01:35:07.990
1163,143,63744,10630,2018-06-25 19:36:35.760
1163,230,52537,10975,2018-05-02 14:42:08.080
1163,61,981,11383,2018-06-06 00:14:10.500
1163,360,29756,13015,2018-09-23 11:24:53.520
1164,349,77358,7512,2018-07-01 05:52:44.300
1164,143,77783,8056,2018-10-24 06:30:02.460
1164,230,63683,12076,2018-04-17 18:50:35.970
1164,61,5484,12709,2018-12-19 20:37:50.150
1165,321,78153,8608,2018-06-17 19:37:42.600
1165,416,6870,8948,2018-03-15 12:57:43.660
1165,230,76824,9618,2018-07-27 23:48:53.430
1165,61,7387,11276,2018-08-23 09:04:21.070
1165,143,84744,12009,2018-11-27 17:38:53.140
1166,230,84683,7637,2018-11-13 03:41:22.160
1166,321,84526,10668,2018-06-07 08:40:42.760
1166,143,101596,10934,2018-11-09 15:56:54.370
1166,61,9973,12666,2018-01-22 04:36:10.730
1167,326,10882,9208,2018-04-29 18:27:30.350
1167,61,14335,9968,2018-09-15 03:16:03.710
1167,143,105744,10166,2018-11-29 19:49:00.890
1167,230,101770,12833,2018-01-22 02:54:48.210
1167,321,102256,12988,2018-12-05 10:38:53.260
1168,143,126744,11220,2018-05-15 04:41:24.650
1168,230,105683,11481,2018-05-03 05:23:53.230
1168,61,18251,12699,2018-11-07 07:44:21.960
1168,321,105526,14057,2018-08-20 05:20:16.220
1169,61,21981,7456,2018-09-10 06:26:39.680
1169,321,126526,7515,2018-07-06 17:56:40.460
1169,143,127744,11234,2018-04-05 14:53:24.830
1169,230,126683,14534,2018-01-28 02:36:09.870
1170,230,128683,7482,2018-07-27 10:09:56.550
1170,307,53741,9049,2018-07-13 22:52:10.850
1170,322,5611,10055,2018-10-20 16:44:36.570
1170,61,28387,11124,2018-06-22 11:11:54.810
1170,143,128744,14085,2018-11-08 12:15:34.750
1171,231,177,8104,2018-12-19 01:17:37.230
1171,144,576,10343,2018-09-14 04:17:47.220
1171,61,35335,11769,2018-03-13 15:56:07.500
1171,366,3178,13066,2018-06-24 00:14:04.390
1171,396,4621,13931,2018-10-04 08:04:08.750
1172,144,3165,8223,2018-12-22 12:46:18.160
1172,231,4107,8700,2018-10-08 18:07:24.380
1172,322,10502,11554,2018-03-12 08:57:42.910
1172,61,42981,11600,2018-09-17 20:12:03.300
1173,322,13893,10136,2018-12-16 19:58:55.030
1173,231,8201,10861,2018-03-24 01:39:50.220
1173,61,51973,11073,2018-04-29 21:11:58.890
1173,144,10898,13411,2018-06-28 11:08:40.450
1174,144,11043,7504,2018-08-21 06:46:56.000
1174,231,10166,9396,2018-12-05 08:07:29.670
1174,61,63981,12158,2018-05-14 01:15:50.540
1174,322,17875,13597,2018-04-14 20:51:41.050
1175,144,16394,7737,2018-05-21 05:38:05.100
1175,61,77335,9777,2018-06-27 11:15:10.580
1175,411,126051,12048,2018-11-05 05:47:40.120
1175,231,17115,13607,2018-10-19 09:20:50.040
1176,322,27527,9280,2018-07-21 00:59:22.320
1176,61,84981,11893,2018-07-10 02:36:08.080
1176,400,84690,12799,2018-06-18 03:35:56.610
1176,144,18754,12830,2018-11-04 03:42:58.580
1176,231,18551,12965,2018-06-15 16:35:50.480
1177,322,34893,10197,2018-12-01 11:54:13.130
1177,231,21177,10621,2018-04-09 02:19:00.760
1177,144,21576,13348,2018-12-07 22:34:27.570
1177,61,102251,14697,2018-01-21 10:46:13.860
1178,322,43053,7358,2018-04-11 09:38:54.410
1178,261,7026,9090,2018-09-12 14:31:20.020
1178,231,29201,9341,2018-11-20 11:45:49.970
1178,144,32043,10383,2018-10-04 01:10:53.770
1178,61,105981,14182,2018-02-25 09:21:19.230
1179,144,37394,7657,2018-05-29 09:40:12.240
1179,322,52502,9747,2018-06-22 18:55:34.340
1179,61,126981,11641,2018-05-27 22:27:46.440
1179,414,1410,12568,2018-06-21 15:23:56.990
1180,61,127981,10086,2018-10-13 06:51:56.110
1180,231,42177,10949,2018-03-27 11:10:26.560
1180,144,42576,11091,2018-02-07 03:25:27.280
1180,322,64053,12664,2018-09-23 01:03:13.910
1180,357,128336,12981,2018-05-24 16:37:13.400
1181,61,128981,7387,2018-04-25 13:57:34.790
1181,144,63576,8745,2018-11-09 07:01:48.790
1181,322,76893,11929,2018-07-14 01:19:31.460
1181,231,52166,13187,2018-11-06 20:15:32.710
1182,231,63177,9165,2018-07-26 01:16:35.110
1182,62,675,11772,2018-07-07 01:41:33.890
1182,356,23065,13824,2018-07-16 17:30:06.410
1183,62,2763,8717,2018-05-01 13:12:16.870
1183,322,101875,10046,2018-05-27 06:07:04.360
1183,144,84576,11959,2018-06-03 06:35:52.920
1183,276,10421,13907,2018-10-22 19:44:40.190
1183,231,80115,14113,2018-02-09 23:50:39.600
1184,62,6781,7606,2018-12-22 11:11:47.820
1184,348,27712,8826,2018-10-01 05:00:43.990
1184,231,84177,10454,2018-03-25 08:07:13.440
1184,415,130416,11549,2018-12-22 16:57:17.520
1184,144,102754,13561,2018-06-19 23:15:54.220
1185,231,102551,8906,2018-04-02 13:25:47.970
1185,62,13316,9632,2018-07-26 23:58:07.840
1185,322,129053,10886,2018-05-26 17:58:07.390
1185,144,105576,11818,2018-02-12 11:06:21.910
1185,392,3305,14463,2018-06-03 13:47:52.220
1186,62,13498,8927,2018-11-26 21:36:43.760
1186,144,126576,9704,2018-10-13 00:04:15.960
1186,323,568,10448,2018-06-23 22:42:29.610
1186,231,105177,13573,2018-04-25 21:12:34.870
1187,144,127576,8006,2018-03-18 22:36:18.100
1187,323,102169,9548,2018-09-14 00:10:35.200
1187,62,17362,9957,2018-09-26 12:18:39.960
1188,231,127177,8151,2018-07-22 16:51:34.350
1188,62,21675,8597,2018-04-06 09:58:03.600
1188,429,127921,11239,2018-04-30 17:20:10.390
1188,144,128576,14511,2018-01-25 15:26:49.320
1189,62,27781,10801,2018-09-30 11:16:22.550
1189,145,2883,11578,2018-10-17 04:19:16.380
1189,231,128177,12458,2018-09-12 09:20:10.640
1189,335,105480,13790,2018-03-18 02:40:40.080
1190,239,76791,9848,2018-12-23 14:15:20.080
1190,232,2742,10013,2018-06-24 18:33:19.230
1190,145,3283,10107,2018-03-02 07:06:12.200
1190,62,34498,11086,2018-10-21 18:21:34.110
1190,366,34862,14185,2018-01-29 09:24:05.900
1191,145,6784,8323,2018-10-21 01:25:47.010
1191,62,42675,11990,2018-07-30 18:27:05.140
1191,232,3230,13342,2018-12-08 12:16:45.820
1191,323,18169,14022,2018-07-28 14:15:53.060
1191,231,38115,14238,2018-10-07 09:00:53.860
1192,62,55316,7569,2018-09-27 07:26:06.650
1192,145,10389,8093,2018-05-02 10:26:29.760
1192,232,7151,10379,2018-06-04 11:55:06.820
1192,313,77688,10918,2018-01-20 01:45:02.380
1193,145,13625,8303,2018-02-03 06:50:14.660
1193,62,63675,8719,2018-02-03 06:55:00.140
1193,232,10873,10606,2018-03-03 14:51:13.400
1193,323,27572,11531,2018-07-30 10:46:03.350
1194,145,19633,7465,2018-05-03 07:16:15.130
1194,402,105141,8850,2018-10-05 07:16:34.620
1194,172,29134,12235,2018-10-18 03:13:23.110
1194,232,14049,13543,2018-09-28 02:36:49.390
1195,145,23883,7874,2018-03-16 14:39:48.960
1195,232,17365,12600,2018-03-29 02:23:26.970
1195,323,42568,12654,2018-08-11 23:03:19.780
1195,62,101362,13163,2018-12-18 00:00:32.090
1196,307,85319,8427,2018-03-03 07:41:03.930
1196,232,23742,8600,2018-12-19 00:50:47.480
1196,145,27784,8615,2018-07-24 02:01:42.250
1196,62,105675,11257,2018-03-21 19:40:11.630
1196,323,52433,13389,2018-07-23 13:39:56.100
1197,145,34625,8065,2018-04-24 07:51:09.950
1197,232,28151,9541,2018-02-07 07:14:04.150
1197,323,63568,10031,2018-10-19 01:28:36.380
1197,344,55920,13869,2018-08-24 15:52:15.450
1197,62,126675,14696,2018-07-06 19:52:17.360
1198,62,127675,7646,2018-07-01 03:16:03.030
1198,232,35049,7756,2018-12-10 19:14:49.660
1198,323,77535,11906,2018-12-06 19:21:47.280
1198,145,44883,12641,2018-05-09 19:20:15.500
1198,309,18140,13898,2018-11-01 00:07:18.500
1199,268,128616,8098,2018-08-04 18:27:14.320
1199,62,128675,9903,2018-12-02 14:54:17.990
1199,145,52389,12417,2018-05-11 08:23:13.330
1199,232,44742,13972,2018-05-06 15:27:39.650
1200,145,65883,9122,2018-09-12 05:15:29.720
1200,63,124,9176,2018-01-26 09:11:40.370
1200,360,107129,9594,2018-09-16 23:57:03.710
1200,232,52873,11449,2018-02-22 05:11:33.270
1201,232,65742,7581,2018-10-13 17:00:18.260
1201,145,76625,7705,2018-10-20 06:44:00.960
1201,323,105568,9937,2018-05-09 01:08:04.320
1201,308,52522,11447,2018-01-18 08:25:26.120
1201,63,3079,11767,2018-09-06 21:27:40.640
1202,145,86883,7475,2018-08-10 05:58:42.290
1202,323,126568,8440,2018-02-05 19:23:10.970
1202,369,128240,10295,2018-04-03 18:57:16.250
1202,232,77049,11901,2018-02-27 08:45:51.290
1202,63,7826,13305,2018-03-17 04:50:31.310
1203,63,9875,8034,2018-03-30 03:45:48.500
1203,232,86742,8770,2018-07-10 06:03:50.010
1203,145,103633,9892,2018-07-25 16:12:11.410
1203,323,127568,12291,2018-04-11 22:14:47.080
1204,344,13803,9096,2018-05-02 11:26:43.240
1204,63,13748,9601,2018-12-06 13:20:46.860
1204,323,128568,11413,2018-02-20 13:28:23.810
1204,232,101365,12735,2018-11-22 04:36:18.400
1204,145,107883,13132,2018-02-26 01:34:50.860
1205,425,15729,11376,2018-04-22 11:45:56.330
1205,324,811,12323,2018-12-11 10:30:07.500
1205,145,130883,13631,2018-03-09 10:08:59.280
1205,63,18624,14327,2018-01-13 14:01:50.160
1205,232,107742,14685,2018-03-05 19:03:21.820
1206,232,130742,7409,2018-02-22 13:37:43.140
1206,63,21124,9596,2018-12-24 13:01:28.460
1206,188,84031,11328,2018-10-30 04:47:02.110
1206,146,984,12753,2018-03-16 18:26:40.300
1207,233,2640,7533,2018-11-23 00:15:05.130
1207,146,4501,8452,2018-03-25 04:20:21.090
1207,63,28826,8797,2018-06-08 04:18:16.640
1207,441,17676,9330,2018-11-20 21:58:21.630
1207,324,10070,10388,2018-07-15 16:37:19.400
1208,146,6374,7734,2018-07-10 21:42:10.700
1208,233,3414,8679,2018-07-10 07:59:41.060
1208,63,34748,9648,2018-06-16 11:57:02.960
1208,324,10218,9989,2018-04-21 03:52:01.880
1209,63,42124,8112,2018-10-22 13:25:28.000
1209,146,10490,11459,2018-10-22 01:40:11.020
1209,233,8700,12530,2018-10-31 18:42:18.280
1210,146,13885,8871,2018-11-04 23:41:10.180
1210,324,18445,10480,2018-11-14 10:07:31.270
1210,233,10133,10577,2018-07-13 08:06:37.570
1210,63,51875,11864,2018-06-16 08:24:02.600
1211,324,21811,10068,2018-03-30 17:30:02.330
1211,233,13678,10550,2018-10-15 18:46:26.130
1211,63,63124,11057,2018-03-13 07:37:18.970
1211,253,101305,12558,2018-09-02 11:22:40.310
1211,146,19189,14235,2018-01-30 05:25:57.330
1212,63,76748,8846,2018-09-01 03:22:02.390
1212,373,35206,9376,2018-10-26 08:42:18.450
1212,146,20904,10785,2018-10-27 21:29:33.720
1212,384,42471,12484,2018-05-15 00:55:43.100
1213,146,21984,9086,2018-05-12 21:43:07.900
1213,63,84124,10723,2018-06-02 11:46:38.800
1213,233,23640,11615,2018-02-24 21:18:25.110
1213,324,36167,11718,2018-10-19 17:25:48.500
1214,233,29700,7647,2018-03-18 16:22:33.250
1214,378,375,8155,2018-07-21 20:02:30.770
1214,146,27374,8380,2018-02-27 00:31:46.290
1214,357,14075,9746,2018-03-27 13:03:06.720
1214,63,102624,14249,2018-05-15 21:08:14.910
1215,233,34678,10028,2018-11-10 02:28:43.180
1215,146,34885,10600,2018-07-29 01:10:21.550
1215,231,126177,11430,2018-12-03 03:38:19.620
1215,63,105124,12434,2018-02-04 11:08:52.830
1215,324,52218,12928,2018-11-14 21:14:18.320
1216,63,126124,7597,2018-08-28 00:02:23.140
1216,233,44640,10274,2018-02-07 10:56:26.810
1216,305,127338,12385,2018-12-08 09:25:59.840
1216,146,41904,13512,2018-03-11 01:42:16.890
1216,324,63811,14002,2018-02-01 04:28:00.120
1217,362,7179,7876,2018-09-08 09:06:25.090
1217,63,127124,10091,2018-01-22 15:07:10.920
1217,146,42984,11950,2018-08-14 08:25:51.770
1217,324,78167,13205,2018-01-20 16:42:42.930
1217,233,52133,14109,2018-02-14 04:22:15.690
1218,233,65640,8729,2018-04-28 04:32:55.940
1218,63,128124,8913,2018-05-26 01:05:48.650
1218,346,17642,8915,2018-03-23 01:12:08.610
1218,146,52490,10353,2018-07-22 11:12:35.480
1218,324,84811,14486,2018-05-30 19:37:37.410
1219,233,76678,7585,2018-03-25 11:44:47.620
1219,146,62904,9045,2018-06-27 10:22:51.860
1219,64,155,9992,2018-09-23 23:17:30.510
1219,324,102445,11154,2018-06-11 19:20:32.590
1220,146,63984,7385,2018-04-20 03:39:22.250
1220,233,86640,9782,2018-06-01 03:50:38.570
1220,64,4081,12043,2018-10-15 18:00:23.560
1220,301,127874,13071,2018-09-20 19:23:44.360
1220,321,63526,14158,2018-08-29 00:15:02.310
1221,391,21340,7396,2018-12-21 11:22:53.860
1221,146,76885,11370,2018-12-24 20:25:45.230
1221,64,7083,14402,2018-09-12 12:39:18.540
1221,233,102352,14590,2018-09-05 00:37:38.630
1222,64,10098,8899,2018-08-31 22:20:12.750
1222,147,21049,10063,2018-10-12 19:22:51.980
1222,418,4781,10305,2018-03-05 15:56:00.240
1222,233,107640,10620,2018-02-26 08:57:38.570
1222,146,84984,14361,2018-04-03 06:31:16.300
1223,299,8351,7782,2018-09-16 04:22:06.540
1223,384,3874,8702,2018-03-14 10:31:43.620
1223,146,103189,9403,2018-05-27 02:46:54.920
1223,233,130640,10518,2018-09-16 06:20:50.450
1223,64,15416,13130,2018-06-03 19:57:43.230
1224,146,105984,8412,2018-07-08 13:38:04.140
1224,325,6569,8519,2018-07-03 22:47:43.860
1224,234,2394,10205,2018-08-28 22:42:02.170
1224,64,17131,11821,2018-08-29 23:55:52.420
1225,146,125904,8115,2018-10-07 08:29:16.920
1225,234,3078,8625,2018-09-05 15:30:46.960
1225,325,6727,10697,2018-07-12 18:38:20.260
1225,64,21155,12138,2018-12-19 17:03:43.740
1225,406,35536,13003,2018-07-04 09:16:52.280
1226,64,28083,8912,2018-01-09 18:20:36.960
1226,146,126984,9705,2018-05-20 02:24:58.110
1226,325,10441,11556,2018-05-19 09:57:59.080
1226,234,6753,13961,2018-08-16 08:58:00.890
1227,234,10104,7926,2018-03-15 22:47:23.200
1227,64,36416,9843,2018-09-18 10:14:46.580
1227,325,17461,12749,2018-08-23 02:19:07.030
1227,146,127984,14075,2018-09-11 13:51:45.090
1228,64,42155,9328,2018-10-29 05:19:01.900
1228,234,14865,10033,2018-11-01 15:30:21.720
1228,146,128984,10557,2018-03-31 02:18:02.290
1228,325,21196,11190,2018-10-30 23:22:55.550
1228,331,64651,14255,2018-10-07 12:22:07.850
1229,64,52098,9552,2018-10-05 19:29:59.950
1229,147,49,12047,2018-04-11 19:39:11.990
1229,234,17249,12876,2018-08-30 17:19:50.070
1229,325,27569,14584,2018-08-24 05:36:43.360
1230,325,34832,8441,2018-09-18 10:43:02.280
1230,64,63155,9657,2018-08-09 11:02:47.230
1230,356,130065,10951,2018-09-02 05:39:46.440
1230,147,2790,12279,2018-02-04 23:34:17.360
1230,234,23394,13390,2018-08-09 02:27:29.750
1231,325,42196,7925,2018-04-19 01:45:10.680
1231,64,78416,8812,2018-05-27 22:48:58.850
1231,434,668,9492,2018-06-12 03:27:43.700
1231,147,6868,9745,2018-08-28 15:20:55.070
1231,234,27753,10940,2018-10-18 23:44:11.810
1232,147,10083,9570,2018-05-07 06:12:02.200
1232,356,28591,9729,2018-12-22 13:01:22.840
1232,64,84155,9731,2018-10-19 14:54:59.370
1232,234,35865,13549,2018-12-21 06:56:28.070
1233,64,101131,8253,2018-11-26 23:34:00.230
1233,325,63196,8466,2018-09-20 06:54:00.470
1233,251,17848,8989,2018-12-18 19:18:50.910
1233,147,13686,11742,2018-02-02 01:11:15.020
1233,234,44394,12825,2018-11-11 21:56:14.780
1234,325,84196,8708,2018-04-30 02:54:02.460
1234,234,52104,12444,2018-01-11 11:06:07.860
1234,64,105155,13296,2018-09-09 07:58:09.140
1234,147,17392,14335,2018-07-19 09:29:15.800
1235,234,65394,9674,2018-09-21 10:25:06.830
1235,64,126155,11378,2018-03-03 16:56:05.720
1235,349,7471,11824,2018-04-04 02:09:52.650
1235,271,7596,12180,2018-07-23 01:25:06.510
1235,325,101461,12902,2018-04-03 07:20:49.260
1236,64,127155,7690,2018-01-09 16:52:23.500
1236,234,77865,9318,2018-08-14 03:42:47.860
1236,147,27868,11330,2018-12-17 08:32:27.310
1236,325,105196,12667,2018-11-11 10:37:31.780
1237,64,128155,8269,2018-07-21 01:23:53.650
1237,147,34686,9802,2018-12-04 10:31:34.760
1237,360,130129,9952,2018-04-14 05:56:37.400
1237,234,86394,13928,2018-05-14 21:00:42.550
1238,65,172,7400,2018-08-28 16:52:44.840
1238,147,42049,8321,2018-03-27 23:21:48.460
1238,234,101249,10439,2018-06-27 07:14:43.390
1238,375,28578,11191,2018-05-14 15:11:28.800
1238,325,127196,11653,2018-07-01 04:40:06.490
1239,234,107394,10534,2018-11-18 01:05:05.340
1239,325,128196,10607,2018-08-19 06:48:51.630
1239,147,52083,14452,2018-06-28 17:38:47.770
1239,65,6853,14644,2018-06-24 13:56:11.790
1240,65,7567,8825,2018-09-02 13:54:37.150
1240,147,63049,9490,2018-12-13 06:42:21.960
1240,326,3516,10624,2018-10-08 12:04:36.450
1240,234,130394,12906,2018-05-07 22:44:21.290
1240,343,36112,13238,2018-01-20 14:33:42.370
1241,326,6895,8385,2018-07-14 14:21:13.870
1241,65,9896,8727,2018-02-12 00:27:43.140
1241,235,438,9336,2018-08-07 12:03:01.240
1241,147,76686,14162,2018-01-27 05:25:22.950
1242,235,6950,8934,2018-08-31 01:49:46.020
1242,352,84659,10537,2018-04-27 15:06:27.750
1242,147,84049,10826,2018-10-29 00:52:16.280
1242,65,13479,10841,2018-03-10 09:50:36.960
1243,65,18309,7586,2018-09-01 03:46:28.910
1243,235,10037,7709,2018-12-10 09:16:15.790
1243,326,13739,8532,2018-02-18 08:36:52.740
1243,147,101392,11470,2018-09-17 07:13:01.800
1243,244,78884,12026,2018-12-05 16:06:32.290
1244,147,105049,7457,2018-10-13 07:27:38.200
1244,235,13916,9147,2018-03-21 21:45:25.700
1244,382,10574,9326,2018-06-08 06:11:35.270
1244,65,21172,10708,2018-02-13 22:20:28.500
1244,326,21084,11948,2018-05-04 16:52:42.970
1245,326,27895,8632,2018-11-03 19:36:37.010
1245,65,28567,9643,2018-11-26 01:10:13.770
1245,235,19231,11397,2018-10-19 11:15:20.240
1245,147,126049,12403,2018-04-23 15:48:15.600
1246,65,34479,9166,2018-04-17 06:49:43.870
1246,235,21438,10097,2018-06-04 16:25:44.540
1246,326,34739,10196,2018-10-21 20:49:20.010
1246,147,127049,11583,2018-03-27 05:13:48.800
1246,431,15778,13891,2018-08-28 22:37:52.980
1247,147,128049,10710,2018-12-04 02:40:28.960
1247,235,27950,12408,2018-07-31 16:22:45.580
1247,326,42084,13684,2018-03-06 17:26:24.130
1247,65,42172,13844,2018-04-30 09:55:00.320
1248,236,3378,8373,2018-05-11 19:07:37.060
1248,148,1992,8759,2018-11-08 07:23:57.820
1248,235,34916,9628,2018-10-19 09:45:40.370
1248,65,51896,9801,2018-06-12 20:17:09.180
1248,361,84122,13965,2018-04-09 18:34:02.640
1249,148,3572,7461,2018-07-05 20:48:32.830
1249,235,42438,7516,2018-02-25 05:17:05.710
1249,65,63172,9102,2018-02-03 09:35:20.360
1249,74,14427,12557,2018-05-26 21:07:01.670
1249,343,30648,13655,2018-11-09 08:51:31.030
1250,148,6928,7541,2018-08-06 03:31:30.980
1250,235,52037,8555,2018-08-09 13:29:26.960
1250,326,76739,11302,2018-07-05 14:59:35.740
1250,65,76479,12416,2018-11-18 09:17:25.620
1251,235,63438,10868,2018-08-29 17:19:16.270
1251,148,11140,11128,2018-06-25 11:26:28.820
1251,321,52771,11517,2018-12-02 00:49:11.070
1251,65,84172,12263,2018-07-18 07:54:02.740
1251,401,27844,14017,2018-11-17 11:06:25.580
1252,148,14156,7869,2018-10-19 20:13:17.640
1252,235,76916,8847,2018-04-04 20:11:11.340
1252,396,106533,12991,2018-01-15 23:03:56.930
1252,65,102309,13097,2018-08-07 16:10:13.420
1252,326,102436,14405,2018-08-20 17:36:52.180
1253,211,85618,7507,2018-08-14 04:25:25.910
1253,326,105084,10482,2018-05-17 09:04:15.520
1253,235,84438,12378,2018-10-04 19:53:10.750
1253,148,17370,12574,2018-12-01 12:26:18.590
1253,65,105172,14476,2018-03-29 17:49:44.110
1254,235,103231,10356,2018-05-19 06:04:21.800
1254,326,126084,10952,2018-05-07 15:41:49.950
1254,65,126172,11614,2018-10-21 20:48:39.980
1254,148,22992,13885,2018-02-25 05:56:06.720
1255,148,27928,7414,2018-06-11 20:51:00.180
1255,65,127172,8780,2018-10-08 13:41:29.050
1255,326,127084,9826,2018-04-13 19:31:25.780
1255,235,105438,11446,2018-02-04 20:53:04.060
1256,244,15884,7455,2018-11-06 07:56:02.340
1256,235,126438,7823,2018-07-27 07:24:09.320
1256,148,35156,8631,2018-10-24 10:22:22.660
1256,327,1591,8817,2018-07-07 08:17:13.340
1256,65,128172,13405,2018-03-16 04:26:56.420
1257,148,43992,7754,2018-05-14 07:06:15.920
1257,66,1119,9945,2018-04-16 10:49:44.490
1257,327,5054,11812,2018-09-17 21:18:17.120
1257,235,127438,12341,2018-07-20 04:15:29.290
1258,148,53140,8666,2018-06-03 13:35:39.800
1258,343,3033,10702,2018-11-30 00:38:56.520
1258,66,3506,11970,2018-07-18 03:04:55.110
1258,235,128438,11973,2018-01-11 06:07:58.960
1258,327,7648,14496,2018-10-27 19:15:14.310
1259,409,78100,7912,2018-04-01 04:46:43.390
1259,236,3101,9355,2018-03-18 15:41:59.260
1259,66,7451,12049,2018-09-17 18:46:31.660
1259,148,64992,13001,2018-03-04 03:07:39.590
1260,148,77156,7810,2018-10-10 21:30:48.900
1260,254,1112,10896,2018-07-11 05:42:34.730
1260,66,11479,14465,2018-09-26 01:32:00.970
1261,327,19525,8972,2018-03-21 19:02:17.610
1261,148,85992,9977,2018-04-11 18:27:02.720
1261,66,13489,13682,2018-06-13 05:21:00.250
1261,388,9313,13764,2018-09-24 03:56:00.210
1261,236,6512,13920,2018-07-22 03:46:11.050
1262,66,17845,7768,2018-01-12 21:26:27.310
1262,327,22591,8342,2018-06-18 22:20:14.020
1262,148,101370,8667,2018-09-06 09:07:22.000
1262,328,103067,9507,2018-04-15 11:31:23.570
1262,236,10716,13571,2018-11-18 17:40:22.730
1263,236,15140,10737,2018-07-28 13:57:34.180
1263,327,35175,13210,2018-07-25 23:35:20.590
1263,148,106992,13520,2018-10-17 00:46:39.390
1263,66,22119,14478,2018-06-20 21:23:18.040
