routineAssignedTimeStamp,routineServiceNumber
2017-12-04 07:57:39.510,5693
2018-12-16 13:39:00.600,5694
2017-10-04 03:52:51.050,5695
2019-11-04 08:40:59.630,5696
2017-02-08 12:06:32.950,5697
2018-12-11 11:11:16.000,5698
2019-02-22 23:40:42.850,5699
2018-02-19 17:09:15.710,5700
2017-11-13 13:13:26.490,5701
2017-01-09 04:55:50.430,5702
2018-01-21 10:42:19.610,5703
2017-09-17 17:04:08.730,5704
2017-06-20 16:28:35.260,5705
2018-06-12 14:59:43.720,5706
2017-10-28 05:37:01.260,5707
2017-12-27 10:39:47.440,5708
2017-01-09 20:55:44.300,5709
2018-06-22 17:39:49.070,5710
2017-09-14 23:56:40.130,5711
2018-10-04 20:16:26.870,5712
2017-10-27 12:58:27.910,5713
2019-09-07 04:59:24.560,5714
2018-04-17 03:04:12.070,5715
2017-11-22 13:59:50.790,5716
2017-10-30 22:12:25.860,5717
2018-10-28 19:40:39.290,5718
2019-10-15 23:57:45.130,5719
2017-01-31 00:22:50.850,5720
2019-06-01 00:14:00.750,5721
2019-08-31 05:14:54.230,5722
2018-01-04 04:06:41.460,5723
2017-12-28 15:47:52.580,5724
2018-12-12 03:09:56.720,5725
2019-02-18 13:50:51.150,5726
2017-01-24 08:31:32.800,5727
2019-03-10 17:27:13.980,5728
2018-12-31 11:59:47.870,5729
2019-06-24 14:11:08.180,5730
2018-03-31 21:47:29.010,5731
2019-07-27 06:48:26.470,5732
2019-10-19 09:26:40.100,5733
2018-05-17 17:58:22.390,5734
2019-11-19 20:05:30.900,5735
2019-09-16 14:21:39.520,5736
2019-08-02 23:58:56.680,5737
2017-12-23 17:39:46.000,5738
2017-06-03 07:54:33.690,5739
2018-06-22 06:05:24.200,5740
2019-10-09 20:52:37.360,5741
2017-07-24 06:49:51.380,5742
2019-02-24 12:58:40.940,5743
2017-08-10 07:06:42.700,5744
2018-12-10 10:40:00.560,5745
2018-03-21 01:13:45.920,5746
2018-05-07 20:03:44.450,5747
2019-05-10 12:06:54.280,5748
2019-10-14 07:30:00.920,5749
2017-08-22 19:33:30.240,5750
2019-08-06 13:15:06.910,5751
2019-03-19 15:10:43.250,5752
2017-10-06 00:51:37.580,5753
2019-10-11 10:58:02.910,5754
2017-09-20 08:39:58.250,5755
2018-08-27 16:56:01.320,5756
2018-06-15 21:24:14.790,5757
2017-12-25 06:24:06.750,5758
2018-11-15 07:48:23.830,5759
2019-01-26 14:09:38.830,5760
2018-01-02 09:26:32.610,5761
2019-11-11 21:18:19.720,5762
2017-01-12 11:07:51.350,5763
2017-03-31 18:34:29.200,5764
2018-12-04 01:35:02.530,5765
2018-10-15 10:38:55.120,5766
2018-09-25 02:31:16.710,5767
2017-10-02 11:35:54.870,5768
2017-06-29 22:55:25.070,5769
2017-03-30 07:08:51.980,5770
2018-04-27 17:02:14.340,5771
2017-05-26 20:30:34.160,5772
2017-01-25 18:10:44.350,5773
2018-01-09 00:48:25.570,5774
2017-02-24 15:18:15.550,5775
2019-12-15 10:47:00.190,5776
2017-07-11 23:49:39.510,5777
2018-10-26 15:12:27.310,5778
2019-11-07 06:52:28.170,5779
2018-08-28 21:00:36.250,5780
2018-07-20 14:23:51.820,5781
2017-03-24 19:29:22.440,5782
2018-06-20 01:53:59.590,5783
2019-04-18 01:37:47.170,5784
2019-02-12 08:16:33.380,5785
2018-05-07 08:40:05.080,5786
2018-02-01 00:11:30.250,5787
2017-11-30 19:56:42.610,5788
2019-07-19 12:00:56.490,5789
2017-01-25 06:26:32.070,5790
2017-09-22 19:58:04.170,5791
2019-04-13 07:59:49.930,5792
2019-09-06 15:38:55.720,5793
2019-11-14 08:07:49.660,5794
2019-03-22 19:05:22.440,5795
2018-09-12 03:51:54.440,5796
2017-11-05 19:38:08.750,5797
2018-12-12 13:41:35.360,5798
2019-03-14 19:54:24.670,5799
2018-09-22 11:23:50.780,5800
2018-09-14 12:31:53.540,5801
2017-05-20 15:43:37.030,5802
2019-09-17 18:12:47.330,5803
2019-04-12 18:33:15.710,5804
2018-02-21 00:57:19.060,5805
2019-04-15 20:40:11.510,5806
2019-08-17 17:29:53.180,5807
2017-07-30 10:59:58.600,5808
2018-01-10 07:09:14.050,5809
2017-01-13 02:45:03.360,5810
2018-04-11 18:59:09.730,5811
2018-07-27 10:27:28.660,5812
2019-11-19 05:58:15.040,5813
2018-08-01 23:31:42.160,5814
2017-04-11 23:08:42.270,5815
2017-02-21 03:46:09.160,5816
2017-06-26 05:13:17.130,5817
2018-04-24 11:45:02.150,5818
2017-03-03 17:31:13.490,5819
2017-10-29 08:28:49.850,5820
2018-12-28 12:45:21.910,5821
2018-11-21 21:09:19.110,5822
2018-05-30 05:22:43.880,5823
2017-12-17 17:07:19.080,5824
2018-05-14 14:13:44.870,5825
2017-01-17 09:59:33.590,5826
2017-01-06 01:36:58.090,5827
2018-04-05 20:11:48.590,5828
2017-06-29 08:44:52.490,5829
2019-10-30 21:49:04.450,5830
2018-01-23 23:51:25.730,5831
2018-11-22 02:55:16.500,5832
2019-06-06 08:45:05.890,5833
2018-08-04 08:04:44.560,5834
2018-04-15 18:44:08.380,5835
2019-12-16 18:00:31.360,5836
2018-01-19 23:35:24.530,5837
2018-12-17 03:21:36.250,5838
2017-12-06 17:51:45.280,5839
2018-12-15 14:11:28.450,5840
2018-04-17 16:22:53.580,5841
2017-04-18 09:16:10.710,5842
2017-12-05 21:21:35.750,5843
2017-11-10 05:12:13.800,5844
2017-07-28 09:01:05.730,5845
2019-07-12 16:08:30.650,5846
2019-03-27 23:12:43.360,5847
2017-02-28 10:57:38.150,5848
2017-05-11 08:55:01.330,5849
2019-02-01 16:52:46.140,5850
2019-06-16 21:29:25.150,5851
2018-02-03 16:34:41.270,5852
2019-08-25 14:39:54.130,5853
2017-11-04 16:48:27.670,5854
2017-02-24 10:51:34.800,5855
2019-11-12 15:56:01.760,5856
2018-12-30 01:33:46.350,5857
2017-01-26 16:26:32.440,5858
2017-04-09 11:33:04.490,5859
2018-12-23 00:33:19.660,5860
2018-01-30 20:59:07.390,5861
2018-08-02 04:00:47.870,5862
2019-10-31 00:12:54.480,5863
2019-11-15 11:19:56.860,5864
2019-04-03 06:18:26.690,5865
2018-07-09 10:22:40.720,5866
2018-03-03 00:01:49.800,5867
2019-12-15 18:38:10.790,5868
2019-04-17 10:48:05.060,5869
2019-10-11 20:30:36.520,5870
2017-06-22 08:53:28.810,5871
2017-12-15 12:49:35.400,5872
2019-02-16 17:02:07.990,5873
2018-02-15 19:37:06.580,5874
2019-03-03 01:31:13.510,5875
2017-06-03 02:04:38.960,5876
2019-04-23 09:08:14.160,5877
2018-07-03 06:51:14.330,5878
2019-02-19 16:53:01.160,5879
2017-08-24 16:08:18.750,5880
2019-01-16 16:56:36.460,5881
2018-01-12 08:24:43.970,5882
2018-11-12 21:46:25.960,5883
2018-04-08 19:46:39.110,5884
2019-07-17 21:45:46.620,5885
2017-12-12 22:01:47.100,5886
2017-03-04 12:37:22.330,5887
2017-12-29 00:55:42.410,5888
2019-06-08 18:35:09.320,5889
2018-11-04 06:01:33.580,5890
2017-03-05 04:20:49.580,5891
2018-06-26 22:09:35.830,5892
2017-07-24 00:24:58.340,5893
2018-05-07 13:22:12.740,5894
2017-08-28 15:40:19.160,5895
2019-12-01 11:59:20.920,5896
2018-12-31 06:08:58.300,5897
2019-03-10 12:13:01.110,5898
2017-09-18 07:08:26.240,5899
2018-08-09 05:02:54.120,5900
2018-08-26 22:21:12.470,5901
2019-03-16 09:25:24.130,5902
2019-06-02 00:52:32.290,5903
2018-07-25 20:55:22.260,5904
2017-12-18 12:21:08.810,5905
2018-12-18 13:46:17.180,5906
2017-09-14 04:37:06.520,5907
2019-08-18 15:16:25.940,5908
2019-11-16 20:20:16.320,5909
2017-04-28 15:28:40.880,5910
2019-04-16 16:43:58.400,5911
2018-10-23 08:04:51.720,5912
2019-03-22 07:47:04.610,5913
2018-02-12 00:48:32.430,5914
2017-11-22 08:14:27.330,5915
2017-03-23 05:48:52.450,5916
2017-07-11 16:44:49.800,5917
2017-04-07 04:38:44.830,5918
2019-05-09 19:58:09.890,5919
2017-11-17 16:31:10.140,5920
2017-10-05 09:41:06.520,5921
2018-02-20 10:07:58.920,5922
2017-03-26 21:23:47.710,5923
2017-11-17 12:45:45.730,5924
2018-11-19 13:32:36.250,5925
2017-10-12 02:08:46.650,5926
2018-01-23 16:01:52.780,5927
2018-04-17 15:29:51.000,5928
2018-11-24 11:56:21.430,5929
2019-09-29 18:02:34.770,5930
2018-05-11 10:26:25.250,5931
2019-11-13 11:11:53.390,5932
2017-09-11 14:34:53.740,5933
2019-05-15 05:08:14.170,5934
2017-12-10 02:08:06.870,5935
2019-02-24 02:56:02.670,5936
2019-04-14 03:41:39.150,5937
2019-10-12 20:16:40.330,5938
2018-08-28 19:56:44.950,5939
2019-07-05 12:00:38.400,5940
2019-05-21 18:13:28.190,5941
2018-01-19 10:19:39.430,5942
2017-05-28 03:37:28.680,5943
2017-02-28 04:45:39.260,5944
2018-09-16 13:49:31.200,5945
2019-04-23 23:07:17.300,5946
2017-07-02 20:51:50.020,5947
2018-08-09 07:22:15.800,5948
2019-11-14 12:58:34.490,5949
2019-09-06 15:46:59.910,5950
2019-03-18 23:51:17.060,5951
2019-05-13 08:25:45.990,5952
2019-10-11 19:51:31.780,5953
2018-04-23 00:06:34.990,5954
2017-09-11 02:12:58.310,5955
2019-06-16 00:03:23.960,5956
2018-01-15 11:17:53.210,5957
2017-09-23 22:39:28.000,5958
2019-01-28 19:46:04.970,5959
2017-04-18 21:47:04.310,5960
2019-07-26 23:27:44.720,5961
2017-12-15 23:34:17.940,5962
2019-06-13 17:59:03.120,5963
2019-02-15 01:54:04.120,5964
2019-01-27 12:44:32.420,5965
2017-02-28 01:26:08.130,5966
2017-09-07 15:55:41.120,5967
2018-11-17 19:30:49.610,5968
2019-10-02 10:55:14.390,5969
2018-06-29 22:10:32.060,5970
2019-07-02 10:41:21.770,5971
2017-10-26 22:41:13.510,5972
2017-06-05 20:31:36.630,5973
2019-02-01 17:41:09.920,5974
2018-04-09 04:28:15.050,5975
2017-05-07 07:41:44.830,5976
2018-05-29 19:53:29.690,5977
2019-02-01 04:38:02.190,5978
2017-09-19 04:52:51.690,5979
2017-10-23 12:20:25.380,5980
2019-10-06 11:07:26.870,5981
2019-05-29 14:30:14.260,5982
2019-06-16 13:16:38.450,5983
2018-12-09 15:17:24.060,5984
2018-12-28 01:11:38.260,5985
2017-11-20 12:07:27.170,5986
2017-06-29 15:28:53.500,5987
2019-01-03 21:51:05.000,5988
2019-09-04 09:48:23.620,5989
2018-02-14 02:08:48.310,5990
2017-11-08 08:39:30.070,5991
2018-11-10 07:21:01.740,5992
2019-05-15 07:14:48.960,5993
2018-08-18 12:16:08.500,5994
2018-12-16 10:33:56.170,5995
2018-11-11 23:24:40.580,5996
2017-02-11 01:40:36.590,5997
2018-05-09 02:24:49.230,5998
2019-09-30 08:17:51.050,5999
2019-09-11 08:49:27.650,6000
2019-09-08 06:47:48.340,6001
2018-04-23 12:52:24.880,6002
2018-12-18 05:32:30.850,6003
2018-11-12 08:39:48.500,6004
2018-03-19 09:52:58.160,6005
2018-07-09 09:47:59.370,6006
2018-08-30 15:59:42.550,6007
2017-02-08 13:09:20.880,6008
2018-03-19 12:50:02.000,6009
2018-10-26 15:49:37.760,6010
2019-08-08 08:23:53.310,6011
2019-09-23 14:40:52.910,6012
2018-02-06 07:32:49.590,6013
2017-01-10 06:40:21.130,6014
2018-07-01 18:58:21.420,6015
2018-06-02 10:22:26.050,6016
2017-04-29 11:11:43.460,6017
2018-12-16 08:22:07.150,6018
2017-01-10 12:21:16.480,6019
2018-09-14 10:50:38.270,6020
2017-04-11 07:37:02.590,6021
2017-03-25 00:58:48.600,6022
2018-02-22 13:23:53.910,6023
2017-11-08 09:50:56.120,6024
2018-12-22 02:54:49.580,6025
2019-11-12 06:05:39.200,6026
2017-02-26 21:01:02.110,6027
2018-12-17 10:59:30.990,6028
2018-02-15 21:19:06.600,6029
2017-04-02 01:22:15.230,6030
2018-10-28 14:36:58.260,6031
2018-07-27 11:10:53.700,6032
2017-01-20 22:07:40.660,6033
2018-05-30 18:53:51.630,6034
2018-05-14 05:45:39.830,6035
2019-07-01 05:37:13.580,6036
2018-01-08 06:51:26.740,6037
2019-10-13 13:25:27.980,6038
2017-05-22 14:35:21.790,6039
2018-02-10 20:04:15.870,6040
2018-05-01 17:29:24.440,6041
2018-02-02 07:48:48.340,6042
2018-04-22 01:07:54.650,6043
2018-09-24 16:32:17.290,6044
2017-05-08 07:09:52.640,6045
2018-04-21 10:50:23.200,6046
2019-09-18 07:14:38.560,6047
2018-07-24 09:50:35.140,6048
2017-06-04 16:11:25.060,6049
2019-09-12 21:45:15.140,6050
2018-09-02 19:21:17.720,6051
2019-01-03 21:21:20.520,6052
2019-06-12 16:00:45.540,6053
2019-06-25 11:52:21.840,6054
2018-11-08 10:35:03.580,6055
2018-04-06 15:35:54.210,6056
2018-04-02 05:20:34.510,6057
2019-06-07 22:15:08.510,6058
2018-06-19 07:19:05.380,6059
2017-02-25 02:32:51.310,6060
2018-10-05 06:16:09.950,6061
2018-02-01 19:37:15.760,6062
2019-09-14 08:36:28.530,6063
2018-11-01 22:59:56.740,6064
2017-03-19 20:12:12.550,6065
2019-05-04 11:02:49.200,6066
2019-05-14 16:59:36.600,6067
2019-08-16 00:09:00.010,6068
2017-06-22 04:08:35.700,6069
2019-10-12 08:17:26.590,6070
2019-03-22 14:43:14.460,6071
2018-07-10 23:50:25.210,6072
2017-11-23 10:04:50.230,6073
2017-09-19 03:12:51.790,6074
2018-09-19 06:46:28.990,6075
2019-03-08 00:57:44.150,6076
2017-12-05 16:37:18.050,6077
2017-12-13 13:24:36.140,6078
2017-04-10 01:18:20.200,6079
2019-04-30 03:40:59.660,6080
2018-04-22 01:22:35.230,6081
2018-01-16 07:06:56.780,6082
2017-08-04 02:19:24.600,6083
2019-07-16 10:11:12.760,6084
2017-12-09 00:40:11.690,6085
2019-07-18 14:22:28.450,6086
2018-01-23 03:11:33.890,6087
2019-08-31 16:14:48.580,6088
2019-06-03 00:25:27.150,6089
2019-02-26 17:41:32.660,6090
2019-10-01 12:34:14.640,6091
2017-07-18 20:55:26.310,6092
2019-01-13 00:05:05.440,6093
2017-05-06 14:25:05.460,6094
2018-02-05 09:51:15.360,6095
2019-10-24 03:40:20.010,6096
2017-02-27 20:42:45.530,6097
2019-10-28 22:24:53.160,6098
2018-11-02 22:24:11.660,6099
2019-10-01 19:05:56.900,6100
2019-04-06 19:34:29.450,6101
2018-02-06 09:21:08.690,6102
2019-08-18 17:34:10.900,6103
2018-07-06 01:39:40.970,6104
2018-12-30 07:39:32.510,6105
2019-03-12 04:37:45.480,6106
2018-07-14 20:19:58.150,6107
2019-01-10 18:09:05.540,6108
2019-01-12 08:11:07.770,6109
2017-04-17 05:52:00.850,6110
2017-10-13 11:43:52.550,6111
2017-05-10 01:59:34.940,6112
2019-06-05 12:42:41.370,6113
2019-04-04 14:36:07.820,6114
2019-07-28 12:31:33.800,6115
2017-01-15 11:01:35.930,6116
2018-07-09 10:16:35.690,6117
2018-01-30 00:17:41.610,6118
2017-11-14 22:00:08.690,6119
2017-12-30 02:18:59.580,6120
2018-02-16 02:38:57.630,6121
2019-06-14 21:27:54.370,6122
2017-01-27 19:18:59.050,6123
2018-06-25 09:20:58.950,6124
2017-05-22 01:50:54.890,6125
2019-12-01 13:29:53.770,6126
2019-08-19 04:47:26.940,6127
2019-03-11 06:42:52.960,6128
2017-11-17 12:02:44.610,6129
2019-03-27 02:59:12.670,6130
2018-01-19 21:13:09.660,6131
2017-12-16 03:12:28.390,6132
2018-02-07 23:04:12.550,6133
2019-07-22 00:51:31.170,6134
2019-09-25 07:52:05.030,6135
2019-04-06 12:52:00.370,6136
2017-06-08 09:45:26.410,6137
2018-04-12 10:49:06.580,6138
2017-12-07 13:09:49.910,6139
2019-06-27 03:54:24.820,6140
2018-08-19 07:54:56.960,6141
2019-05-28 09:03:45.130,6142
2018-09-20 08:27:27.900,6143
2019-11-30 07:50:07.510,6144
2017-08-04 20:33:12.050,6145
2019-04-04 12:26:35.620,6146
2018-04-24 22:38:49.600,6147
2017-12-17 18:57:47.440,6148
2019-03-14 03:41:23.200,6149
2017-08-28 14:55:26.740,6150
2018-06-26 00:54:27.880,6151
2019-05-24 06:46:11.140,6152
2019-04-20 08:25:20.740,6153
2019-08-03 12:55:39.160,6154
2019-06-09 19:01:07.670,6155
2019-08-02 05:41:42.410,6156
2018-10-19 08:24:14.810,6157
2017-07-13 01:26:28.070,6158
2019-10-10 20:33:12.370,6159
2017-02-18 04:27:27.210,6160
2017-06-14 04:52:20.230,6161
2017-12-07 19:02:18.340,6162
2019-01-06 23:27:29.040,6163
2017-11-02 15:40:58.990,6164
2019-04-14 18:55:46.720,6165
2018-10-04 11:30:52.550,6166
2018-04-02 03:15:35.650,6167
2018-01-01 20:04:52.520,6168
2017-01-25 00:26:45.500,6169
2019-05-14 17:36:23.250,6170
2019-02-28 04:10:57.380,6171
2019-05-27 09:52:14.890,6172
2017-08-23 12:39:51.460,6173
2018-10-20 10:22:26.690,6174
2019-04-28 18:48:59.060,6175
2018-05-16 10:59:56.160,6176
2019-10-19 09:28:19.560,6177
2017-01-03 15:28:58.630,6178
2018-10-01 00:24:45.510,6179
2017-07-06 02:12:37.060,6180
2017-08-19 07:17:14.230,6181
2017-11-13 17:30:42.160,6182
2019-09-13 07:17:25.390,6183
2019-03-22 04:59:48.610,6184
2018-12-21 09:35:01.320,6185
2017-09-22 23:34:30.060,6186
2017-06-27 09:09:04.980,6187
2018-02-16 14:58:56.980,6188
2019-03-24 03:39:55.580,6189
2017-03-29 17:42:54.340,6190
2019-06-18 12:54:34.700,6191
2019-07-21 18:25:03.750,6192
2018-02-08 01:06:42.100,6193
2019-11-06 16:14:31.420,6194
2019-05-29 09:30:15.140,6195
2019-11-20 14:19:06.700,6196
2018-01-17 12:21:21.900,6197
2018-10-01 04:37:56.020,6198
2019-07-07 16:04:52.530,6199
2017-09-28 12:39:12.360,6200
2017-09-06 02:40:50.390,6201
2019-12-09 12:04:42.810,6202
2019-03-04 04:24:15.440,6203
2018-06-04 18:13:55.400,6204
2019-01-20 21:34:49.900,6205
2017-01-19 11:03:38.290,6206
2019-05-27 19:05:44.180,6207
2019-01-14 23:03:19.190,6208
2019-05-01 08:17:47.810,6209
2018-01-23 02:18:04.660,6210
2019-04-11 11:35:47.890,6211
2017-05-20 18:24:39.480,6212
2017-06-17 05:39:33.810,6213
2018-04-19 03:11:32.740,6214
2017-12-10 06:36:52.620,6215
2017-03-29 08:47:20.830,6216
2019-10-29 12:59:41.020,6217
2018-02-28 05:15:19.710,6218
2017-01-20 01:10:17.970,6219
2017-10-31 13:38:22.130,6220
2018-10-23 05:59:07.160,6221
2019-12-11 14:50:22.480,6222
2017-06-19 18:39:58.380,6223
2019-10-20 23:32:24.130,6224
2019-09-30 07:42:54.990,6225
2018-08-12 15:11:27.490,6226
2019-12-08 09:15:09.520,6227
2017-03-19 10:32:38.330,6228
2019-06-19 13:07:42.840,6229
2019-12-18 06:29:06.380,6230
2017-05-18 09:52:00.690,6231
2018-07-30 23:27:10.190,6232
2019-11-25 22:16:00.150,6233
2017-04-10 14:24:41.340,6234
2018-11-01 12:04:12.820,6235
2018-01-23 21:14:18.230,6236
2019-05-11 05:02:14.030,6237
2018-07-29 15:07:25.590,6238
2019-10-18 01:46:09.200,6239
2019-03-19 06:33:18.120,6240
2018-04-29 09:45:14.750,6241
2018-11-08 18:29:06.710,6242
2018-06-12 18:02:59.720,6243
2017-08-06 01:34:33.630,6244
2017-07-11 09:14:44.390,6245
2018-11-27 13:23:58.570,6246
2019-01-28 17:47:45.630,6247
2017-07-16 09:40:18.530,6248
2017-12-18 04:59:59.000,6249
2018-10-18 14:35:06.250,6250
2018-09-04 14:50:12.500,6251
2019-04-22 13:22:49.050,6252
2017-11-27 22:23:32.540,6253
2017-05-16 00:29:31.740,6254
2018-09-26 02:06:08.780,6255
2017-09-09 14:42:10.300,6256
2018-01-03 10:34:44.490,6257
2019-08-01 20:09:18.070,6258
2019-04-25 13:28:44.160,6259
2017-01-18 06:36:15.930,6260
2017-07-03 06:24:51.290,6261
2017-03-16 21:04:01.410,6262
2018-03-11 04:57:09.240,6263
2017-06-08 04:04:05.100,6264
2019-06-10 06:26:12.150,6265
2019-03-03 18:59:48.200,6266
2018-06-02 02:45:40.640,6267
2018-06-16 01:25:20.760,6268
2019-03-13 17:56:33.060,6269
2018-12-15 12:52:31.170,6270
2017-08-24 02:12:48.590,6271
2017-03-14 02:20:41.730,6272
2019-11-03 21:41:10.930,6273
2018-01-11 03:07:55.800,6274
2018-01-30 11:07:40.430,6275
2017-02-23 07:29:29.320,6276
2019-02-16 23:01:08.110,6277
2018-05-17 23:42:21.050,6278
2018-02-18 19:52:07.990,6279
2017-09-20 05:20:58.770,6280
2018-04-30 08:02:07.820,6281
2019-03-07 19:15:27.390,6282
2018-07-28 01:38:03.250,6283
2018-05-07 17:47:27.340,6284
2019-10-11 11:41:37.700,6285
2018-01-16 23:00:31.920,6286
2017-01-09 02:36:29.700,6287
2018-01-08 04:09:40.930,6288
2017-05-31 15:01:35.710,6289
2018-02-19 04:27:39.300,6290
2017-05-13 15:24:26.390,6291
2019-11-20 23:08:01.830,6292
2018-09-16 14:49:37.470,6293
2018-02-02 22:30:36.300,6294
2017-01-12 21:29:27.670,6295
2018-01-26 01:07:48.190,6296
2018-05-26 10:54:39.810,6297
2019-10-02 10:25:46.180,6298
2017-08-13 07:02:18.170,6299
2019-03-19 05:02:48.580,6300
2018-11-13 10:53:11.370,6301
2017-12-30 00:12:53.580,6302
2018-02-28 09:36:49.680,6303
2018-07-22 14:15:27.890,6304
2018-03-21 12:25:11.060,6305
2019-05-16 05:39:44.840,6306
2019-10-10 19:16:58.830,6307
2017-07-16 01:09:57.930,6308
2018-07-25 19:01:40.710,6309
2018-02-21 19:13:09.470,6310
2019-06-16 09:38:49.360,6311
2017-05-07 15:38:10.350,6312
2019-02-04 18:51:56.350,6313
2017-10-11 05:30:41.760,6314
2019-03-03 05:16:20.830,6315
2019-02-07 02:05:45.550,6316
2017-01-30 13:51:03.510,6317
2017-04-13 09:07:39.840,6318
2018-07-23 12:18:31.830,6319
2018-02-02 04:04:20.610,6320
2017-06-07 16:35:28.900,6321
2018-09-08 19:03:35.730,6322
2019-05-31 12:44:52.360,6323
2018-09-11 22:33:57.930,6324
2018-09-05 20:30:55.040,6325
2019-01-22 07:03:37.900,6326
2017-01-16 19:47:38.630,6327
2019-11-14 00:38:26.090,6328
2018-06-08 04:00:53.710,6329
2017-05-29 14:36:40.700,6330
2019-11-01 19:18:57.130,6331
2019-06-06 19:32:28.220,6332
2019-06-14 16:07:34.510,6333
2019-08-06 14:49:14.220,6334
2018-08-17 12:23:35.700,6335
2017-02-22 03:04:58.580,6336
2019-01-10 00:03:57.640,6337
2017-03-11 14:38:44.300,6338
2019-08-21 05:30:50.250,6339
2018-02-08 08:07:33.610,6340
2018-06-25 03:17:36.360,6341
2018-09-26 06:43:21.740,6342
2017-03-25 00:26:35.510,6343
2017-10-11 02:17:03.690,6344
2019-05-22 17:24:39.900,6345
2019-09-28 04:24:34.740,6346
2019-08-09 23:22:52.710,6347
2019-11-07 07:21:34.460,6348
2018-09-13 17:19:13.190,6349
2017-06-22 07:17:38.470,6350
2018-12-08 16:35:01.760,6351
2017-12-12 03:22:01.280,6352
2017-07-06 23:02:38.740,6353
2017-12-02 22:03:24.160,6354
2017-01-07 17:41:25.510,6355
2019-10-01 02:44:14.960,6356
2018-11-09 22:50:51.400,6357
2019-09-06 14:50:16.050,6358
2019-08-09 15:08:06.310,6359
2017-01-31 12:21:51.930,6360
2017-10-11 10:11:19.040,6361
2018-03-08 00:39:27.700,6362
2019-11-03 12:37:46.880,6363
2019-04-18 14:54:14.020,6364
2019-11-29 00:33:56.370,6365
2018-03-29 14:54:56.380,6366
2019-04-24 04:01:00.010,6367
2017-07-15 14:11:57.220,6368
2019-10-01 10:56:23.390,6369
2019-11-16 18:40:26.550,6370
2019-08-08 07:10:27.700,6371
2018-10-05 07:01:37.680,6372
2017-09-24 15:51:21.110,6373
2018-11-20 20:10:23.610,6374
2018-11-15 10:09:11.800,6375
2019-11-11 12:40:29.280,6376
2019-02-25 09:57:28.440,6377
2018-08-16 20:38:14.500,6378
2019-09-19 13:01:50.400,6379
2018-03-29 21:15:09.250,6380
2019-05-03 12:52:16.380,6381
2018-04-28 10:18:00.740,6382
2017-07-09 10:48:17.670,6383
2017-10-31 10:28:06.860,6384
2019-07-22 21:48:30.590,6385
2017-05-07 07:51:54.500,6386
2019-05-10 10:42:50.420,6387
2017-12-09 11:21:19.300,6388
2019-10-06 11:30:25.000,6389
2017-01-26 22:40:59.420,6390
2017-10-13 20:49:46.950,6391
2018-02-27 04:49:09.410,6392
2018-04-26 23:27:10.230,6393
2017-05-16 23:57:39.640,6394
2019-10-26 19:58:38.070,6395
2017-12-25 15:45:17.840,6396
2017-08-09 17:43:37.970,6397
2018-09-11 15:58:28.770,6398
2018-09-16 17:17:49.940,6399
2018-10-04 21:55:48.490,6400
2019-06-03 14:01:54.390,6401
2017-12-02 07:03:59.090,6402
2017-09-19 14:47:09.320,6403
2019-04-13 23:16:00.450,6404
2017-07-22 08:04:41.580,6405
2017-08-02 01:00:26.830,6406
2018-11-28 06:23:58.320,6407
2019-12-05 06:49:52.980,6408
2019-12-04 18:47:47.880,6409
2018-10-25 23:15:03.490,6410
2019-06-06 05:16:30.280,6411
2017-11-13 11:20:39.130,6412
2017-11-15 11:53:26.810,6413
2019-02-15 13:16:01.930,6414
2019-02-24 07:16:56.230,6415
2019-10-16 11:16:08.610,6416
2017-10-20 17:19:00.450,6417
2018-01-17 14:12:30.230,6418
2019-05-31 14:10:34.080,6419
2018-09-22 20:01:40.260,6420
2018-01-05 17:03:14.440,6421
2018-07-14 11:05:13.840,6422
2017-01-18 03:01:05.450,6423
2017-11-30 05:10:42.750,6424
2019-07-04 20:44:24.450,6425
2018-09-29 13:48:59.940,6426
2017-10-12 13:16:18.190,6427
2019-09-03 22:09:19.740,6428
2017-12-30 06:52:42.390,6429
2017-02-13 03:43:15.970,6430
2018-11-28 13:53:22.680,6431
2019-04-20 15:24:51.880,6432
2019-05-30 16:13:29.990,6433
2017-01-07 07:08:51.850,6434
2017-03-21 13:00:38.110,6435
2019-04-23 17:53:26.480,6436
2019-05-02 15:00:45.060,6437
2018-08-16 09:50:39.510,6438
2018-07-30 12:35:30.610,6439
2018-09-22 06:02:47.640,6440
2018-02-17 15:01:44.980,6441
2018-09-03 22:53:24.210,6442
2019-06-01 14:29:46.420,6443
2018-07-17 02:17:10.550,6444
2019-08-28 18:50:36.540,6445
2019-05-13 18:41:53.430,6446
2017-09-24 12:29:19.280,6447
2019-02-17 19:54:51.690,6448
2017-02-28 05:15:06.560,6449
2017-06-20 11:22:02.830,6450
2018-09-29 02:35:50.730,6451
2019-03-06 16:57:26.310,6452
2018-02-26 12:13:24.720,6453
2017-07-14 16:09:07.640,6454
2017-04-29 20:28:56.040,6455
2017-12-22 21:55:11.990,6456
2018-05-14 16:20:32.100,6457
2019-01-26 15:13:55.660,6458
2019-05-15 10:12:17.370,6459
2018-01-05 03:16:03.790,6460
2017-04-02 07:28:25.440,6461
2018-01-12 10:59:05.330,6462
2019-02-20 11:19:32.200,6463
2017-08-23 14:05:02.730,6464
2019-11-09 03:49:54.980,6465
2018-10-23 05:44:54.680,6466
2017-03-30 19:11:54.530,6467
2017-03-07 20:09:05.510,6468
